"result","player","converted_x","converted_y","shot_distance","shot_x","shot_y"
"made","Devin Ebanks",20.5,10,7,20.5,10
"made","Travis Outlaw",22.1,63.8,25,27.9,30.2
"made","Troy Murphy",12.6,22.6,22,12.6,22.6
"made","Jason Thompson",22.4,82.6,7,27.6,11.4
"made","Darius Morris",12,27,26,12,27
"made","Travis Outlaw",25,87.5,2,25,6.5
"made","Devin Ebanks",29.5,27,22,29.5,27
"made","Troy Murphy",29.8,21.7,17,29.8,21.7
"made","DeMarcus Cousins",23.7,70.9,18,26.3,23.1
"made","Christian Eyenga",26.6,6.2,2,26.6,6.2
"made","Isaiah Thomas",28.7,63.8,25,21.3,30.2
"made","Travis Outlaw",19.3,70.3,20,30.7,23.7
"made","Tyreke Evans",30,68.9,21,20,25.1
"made","Andrew Goudelock",2.8,18.1,26,2.8,18.1
"made","Christian Eyenga",16.7,7.3,9,16.7,7.3
"made","Jimmer Fredette",39.4,67.6,26,10.6,26.4
"made","Jason Thompson",27,88.7,2,23,5.3
"made","Donte Greene",26.3,87.5,2,23.7,6.5
"made","Christian Eyenga",24.9,6.2,1,24.9,6.2
"made","Josh McRoberts",21.8,21.2,17,21.8,21.2
"made","DeMarcus Cousins",40.4,80.8,17,9.6,13.2
"made","Josh McRoberts",25.4,30.5,26,25.4,30.5
"made","Tyler Honeycutt",26.2,88.6,1,23.8,5.40000000000001
"made","Josh McRoberts",23,7.6,3,23,7.6
"made","Jimmer Fredette",24,87.8,2,26,6.2
"made","Andrew Goudelock",3.9,12.8,22,3.9,12.8
"made","Darius Morris",26.5,6.2,2,26.5,6.2
"made","Chris Wright",25.4,88.9,0,24.6,5.09999999999999
"made","Charles Jenkins",26.3,90.3,2,23.7,3.7
"made","Patty Mills",10.1,19,20,10.1,19
"made","Mickell Gladness",24.3,88.4,1,25.7,5.59999999999999
"made","Patty Mills",34.8,29.6,26,34.8,29.6
"made","Boris Diaw",13.2,29.1,27,13.2,29.1
"made","Charles Jenkins",31.2,73,17,18.8,21
"made","Chris Wright",25.4,87.3,2,24.6,6.7
"made","DeJuan Blair",37.3,14.3,15,37.3,14.3
"made","Patty Mills",26.6,5.4,2,26.6,5.4
"made","Patty Mills",13.4,28.1,26,13.4,28.1
"made","Jeremy Tyler",26.3,87.6,2,23.7,6.40000000000001
"made","Danny Green",8.5,24.4,25,8.5,24.4
"made","Klay Thompson",23.1,87.6,2,26.9,6.40000000000001
"made","Boris Diaw",20.7,26.7,22,20.7,26.7
"made","Danny Green",11.4,28.5,27,11.4,28.5
"made","Chris Wright",24,84.2,5,26,9.8
"made","Klay Thompson",23.9,88.1,1,26.1,5.90000000000001
"made","Klay Thompson",24,86.5,3,26,7.5
"made","Patty Mills",18.8,16.3,13,18.8,16.3
"made","Jeremy Tyler",12.5,78.5,16,37.5,15.5
"made","Jeremy Tyler",21.3,81,9,28.7,13
"made","Patty Mills",24,5.3,1,24,5.3
"made","Mickell Gladness",37.7,84.5,13,12.3,9.5
"made","Charles Jenkins",11.2,78.2,18,38.8,15.8
"made","Dominic McGuire",10.3,79.4,18,39.7,14.6
"made","Cory Joseph",39.2,19,20,39.2,19
"made","Chris Wright",25.4,89,0,24.6,5
"made","Charles Jenkins",5.1,88.3,20,44.9,5.7
"made","James Anderson",24.4,6.7,2,24.4,6.7
"made","Charles Jenkins",23.4,69.2,20,26.6,24.8
"made","James Anderson",25.5,5.7,1,25.5,5.7
"made","Jeremy Tyler",25.6,87.6,2,24.4,6.40000000000001
"made","Tiago Splitter",25.5,5.1,1,25.5,5.1
"made","Klay Thompson",35.8,64.3,27,14.2,29.7
"made","DeJuan Blair",26.1,19.9,15,26.1,19.9
"made","Chris Wright",24.6,88.3,1,25.4,5.7
"made","Derrick Byars",24,5.3,1,24,5.3
"made","Mickell Gladness",24.6,89.2,0,25.4,4.8
"made","DeJuan Blair",21.6,11.3,7,21.6,11.3
"made","Chris Wright",26.2,88.9,1,23.8,5.09999999999999
"made","Mickell Gladness",25.7,79.9,9,24.3,14.1
"made","Mikki Moore",25.7,89,1,24.3,5
"made","DeJuan Blair",25.2,11.9,7,25.2,11.9
"made","Patty Mills",36.6,20.9,20,36.6,20.9
"made","James Anderson",26,5.9,1,26,5.9
"made","Jeremy Tyler",27.6,85.3,5,22.4,8.7
"made","Klay Thompson",25.7,87.5,2,24.3,6.5
"made","James Anderson",25,12.2,7,25,12.2
"made","James Anderson",24.9,5,0,24.9,5
"made","Mickell Gladness",18.6,86.2,7,31.4,7.8
"made","DeJuan Blair",24.9,14.9,10,24.9,14.9
"made","Chris Wright",36.1,85.7,12,13.9,8.3
"made","Patty Mills",26,7.3,3,26,7.3
"made","Klay Thompson",10.8,66.5,27,39.2,27.5
"made","Patty Mills",24.1,21.5,17,24.1,21.5
"made","James Anderson",44.4,22.9,26,44.4,22.9
"made","Cory Joseph",23.5,5,2,23.5,5
"made","Chris Wright",25,89.5,0,25,4.5
"made","Matt Bonner",20.2,8,6,20.2,8
"made","Charles Jenkins",39.9,73,22,10.1,21
"made","Charles Jenkins",26,68.4,21,24,25.6
"made","Matt Bonner",42.7,23.4,26,42.7,23.4
"made","Charles Jenkins",33.1,71.4,19,16.9,22.6
"made","DeJuan Blair",37.3,11.3,14,37.3,11.3
"made","Jeremy Tyler",24.2,88.7,1,25.8,5.3
"made","Chris Wright",25.4,90.1,1,24.6,3.90000000000001
"made","James Anderson",24.4,6.1,1,24.4,6.1
"made","Dominic McGuire",36.1,73.6,19,13.9,20.4
"made","Patty Mills",27.7,22.6,18,27.7,22.6
"made","Jeremy Tyler",36.9,84,13,13.1,10
"made","Chris Wright",24.3,89,1,25.7,5
"made","Dominic McGuire",24.5,88.3,1,25.5,5.7
"made","DeJuan Blair",25.7,13.2,8,25.7,13.2
"made","Mickell Gladness",25.1,88.4,1,24.9,5.59999999999999
"made","DeJuan Blair",13.7,9.1,12,13.7,9.1
"made","Derrick Byars",23.7,5.1,1,23.7,5.1
"made","Dominic McGuire",23.7,87.6,2,26.3,6.40000000000001
"made","DeJuan Blair",25,13,8,25,13
"made","Patty Mills",42.9,24,26,42.9,24
"made","Patty Mills",43.5,22.2,25,43.5,22.2
"made","Mickell Gladness",25.1,83.8,5,24.9,10.2
"made","Patty Mills",24.8,11.3,6,24.8,11.3
"made","Dominic McGuire",11.4,87.8,14,38.6,6.2
"made","DeJuan Blair",25,5.4,0,25,5.4
"made","Chris Wright",25.4,89,0,24.6,5
"made","Patty Mills",36.2,19.9,19,36.2,19.9
"made","Jrue Holiday",40.2,25.1,25,40.2,25.1
"made","Luol Deng",23.1,68.5,21,26.9,25.5
"made","Luol Deng",26.7,87.6,2,23.3,6.40000000000001
"made","Derrick Rose",29,88.1,4,21,5.90000000000001
"made","Carlos Boozer",23.7,73.6,15,26.3,20.4
"made","Richard Hamilton",24.2,82.9,6,25.8,11.1
"made","Jrue Holiday",27.3,5,2,27.3,5
"made","Elton Brand",25.5,21.7,17,25.5,21.7
"made","Carlos Boozer",14.5,83.8,12,35.5,10.2
"made","Elton Brand",30.6,20.1,16,30.6,20.1
"made","Richard Hamilton",1.8,89.5,23,48.2,4.5
"made","Richard Hamilton",7,89,18,43,5
"made","Elton Brand",33.4,15.1,13,33.4,15.1
"made","Richard Hamilton",36.8,73.1,20,13.2,20.9
"made","Lavoy Allen",24.3,5.3,1,24.3,5.3
"made","Elton Brand",27.4,5.1,2,27.4,5.1
"made","Joakim Noah",26,87.5,2,24,6.5
"made","Taj Gibson",25,89.6,1,25,4.40000000000001
"made","Thaddeus Young",27.6,5.1,3,27.6,5.1
"made","Thaddeus Young",25.4,14.4,9,25.4,14.4
"made","Thaddeus Young",40,10.6,16,40,10.6
"made","Taj Gibson",23.1,89,2,26.9,5
"made","Lou Williams",6.1,15.8,22,6.1,15.8
"made","Jrue Holiday",33.4,19.6,17,33.4,19.6
"made","Evan Turner",20,19,15,20,19
"made","Luol Deng",43.1,70.9,26,6.9,23.1
"made","Luol Deng",26.8,88.3,2,23.2,5.7
"made","Joakim Noah",25.6,87.9,1,24.4,6.09999999999999
"made","CJ Watson",10.6,71.7,23,39.4,22.3
"made","Elton Brand",38.4,15.8,17,38.4,15.8
"made","Andre Iguodala",27.3,5.4,2,27.3,5.4
"made","Derrick Rose",26.7,89.6,2,23.3,4.40000000000001
"made","Elton Brand",10.4,7.5,15,10.4,7.5
"made","Joakim Noah",26.3,87.3,2,23.7,6.7
"made","Richard Hamilton",25.2,89.6,1,24.8,4.40000000000001
"made","Derrick Rose",26.7,88.7,2,23.3,5.3
"made","Thaddeus Young",28.4,5.4,3,28.4,5.4
"made","Derrick Rose",30.3,83,8,19.7,11
"made","Elton Brand",32.6,20.4,17,32.6,20.4
"made","Derrick Rose",33.9,74.4,17,16.1,19.6
"made","Joakim Noah",23.1,89,2,26.9,5
"made","Evan Turner",24.3,23.3,18,24.3,23.3
"made","Andre Iguodala",22.6,5.4,2,22.6,5.4
"made","Jrue Holiday",28.8,3.9,4,28.8,3.9
"made","Richard Hamilton",9.8,76.7,20,40.2,17.3
"made","Derrick Rose",43.4,73,24,6.6,21
"made","Luol Deng",27.8,86,4,22.2,8
"made","Elton Brand",36.9,4.4,12,36.9,4.4
"made","Derrick Rose",14.4,66.2,25,35.6,27.8
"made","Carlos Boozer",19.3,89,6,30.7,5
"made","Jrue Holiday",25,6.5,2,25,6.5
"made","Thaddeus Young",28.4,4.8,3,28.4,4.8
"made","Evan Turner",26.1,5,1,26.1,5
"made","Andre Iguodala",25.5,5.1,1,25.5,5.1
"made","Kyle Korver",38.6,68.9,24,11.4,25.1
"made","Jrue Holiday",28.7,5.7,4,28.7,5.7
"made","Kyle Korver",38.5,73.3,21,11.5,20.7
"made","Kyle Korver",11.1,77.2,18,38.9,16.8
"made","Evan Turner",13.7,4,11,13.7,4
"made","Luol Deng",11.4,76.7,18,38.6,17.3
"made","Luol Deng",42.3,79.6,20,7.7,14.4
"made","Kyle Korver",10.3,75.2,20,39.7,18.8
"made","Thaddeus Young",28.4,10.2,6,28.4,10.2
"made","Derrick Rose",11.7,64.8,28,38.3,29.2
"made","Kyle Korver",10.6,75,20,39.4,19
"made","Spencer Hawes",24.6,5.9,1,24.6,5.9
"made","Luol Deng",23.2,84,5,26.8,10
"made","Derrick Rose",32.3,86.2,8,17.7,7.8
"made","Jrue Holiday",38.3,14.1,16,38.3,14.1
"made","Lavoy Allen",22.9,5.9,2,22.9,5.9
"made","Carlos Boozer",11.7,86.8,13,38.3,7.2
"made","Joakim Noah",19.8,89.3,5,30.2,4.7
"made","Spencer Hawes",11.4,19.5,20,11.4,19.5
"made","Baron Davis",41.4,24,25,41.4,24
"made","Amar'e Stoudemire",25,5.6,1,25,5.6
"made","Dwyane Wade",25.7,87.6,2,24.3,6.40000000000001
"made","LeBron James",23.5,88.6,2,26.5,5.40000000000001
"made","Chris Bosh",40.1,75.8,20,9.9,18.2
"made","Baron Davis",25.5,5.6,1,25.5,5.6
"made","LeBron James",40.1,76.1,20,9.9,17.9
"made","Amar'e Stoudemire",24.9,6.4,1,24.9,6.4
"made","Dwyane Wade",25.2,87.5,2,24.8,6.5
"made","Dwyane Wade",18.5,78.9,12,31.5,15.1
"made","Baron Davis",24.8,6.1,1,24.8,6.1
"made","Shane Battier",2.4,88.9,23,47.6,5.09999999999999
"made","Baron Davis",26.9,29.2,24,26.9,29.2
"made","LeBron James",11.7,76.7,18,38.3,17.3
"made","Mario Chalmers",36.9,83,13,13.1,11
"made","J.R. Smith",25,10,5,25,10
"made","Dwyane Wade",14.2,84,12,35.8,10
"made","Steve Novak",37.5,27.4,26,37.5,27.4
"made","Landry Fields",24.9,5.7,1,24.9,5.7
"made","J.R. Smith",47.6,15.2,25,47.6,15.2
"made","Shane Battier",48.3,87.8,23,1.7,6.2
"made","Mike Miller",42,71.4,24,8,22.6
"made","Carmelo Anthony",7.3,5.9,18,7.3,5.9
"made","LeBron James",8.6,78.3,20,41.4,15.7
"made","LeBron James",12.2,73.3,20,37.8,20.7
"made","LeBron James",26.5,88.1,2,23.5,5.90000000000001
"made","LeBron James",12,75.2,19,38,18.8
"made","LeBron James",24.3,88.4,1,25.7,5.59999999999999
"made","Mario Chalmers",48,87.3,23,2,6.7
"made","J.R. Smith",39.9,25.5,25,39.9,25.5
"made","Carmelo Anthony",24.3,6.1,1,24.3,6.1
"made","Carmelo Anthony",24,6.1,1,24,6.1
"made","Chris Bosh",29,76.6,13,21,17.4
"made","Dwyane Wade",25.1,82.7,6,24.9,11.3
"made","Chris Bosh",30,72.2,18,20,21.8
"made","J.R. Smith",40.8,16.8,20,40.8,16.8
"made","J.R. Smith",25.2,6.4,1,25.2,6.4
"made","Dwyane Wade",33.1,85.4,9,16.9,8.59999999999999
"made","Mike Miller",30,64.4,25,20,29.6
"made","Udonis Haslem",25,88.4,1,25,5.59999999999999
"made","J.R. Smith",2.2,12.2,24,2.2,12.2
"made","LeBron James",17.1,87.9,8,32.9,6.09999999999999
"made","LeBron James",25.9,63.6,25,24.1,30.4
"made","Mike Miller",47.6,85.9,23,2.4,8.09999999999999
"made","Steve Novak",48.5,7.6,24,48.5,7.6
"made","Mario Chalmers",25,79.7,9,25,14.3
"made","Dwyane Wade",29.7,82.7,8,20.3,11.3
"made","Josh Harrellson",28.8,8.4,5,28.8,8.4
"made","Dwyane Wade",26.7,88.3,2,23.3,5.7
"made","Josh Harrellson",12.1,16.5,17,12.1,16.5
"made","Landry Fields",24.6,6.7,2,24.6,6.7
"made","Landry Fields",12.1,19.5,19,12.1,19.5
"made","J.R. Smith",32.1,16.8,14,32.1,16.8
"made","James Jones",32,68.1,22,18,25.9
"made","James Jones",19.6,68.9,21,30.4,25.1
"made","Landry Fields",25.2,15.2,10,25.2,15.2
"made","Norris Cole",45.7,88.6,21,4.3,5.40000000000001
"made","James Jones",3.8,76.4,25,46.2,17.6
"made","Jerome Jordan",24.6,5.9,1,24.6,5.9
"made","Paul George",35.3,70.1,22,14.7,23.9
"made","Hedo Turkoglu",13.2,24.2,23,13.2,24.2
"made","David West",34.7,77.5,15,15.3,16.5
"made","Danny Granger",27,90.4,2,23,3.59999999999999
"made","Jameer Nelson",21.6,8.1,5,21.6,8.1
"made","Paul George",24.2,89.8,1,25.8,4.2
"made","Danny Granger",29.8,63.8,26,20.2,30.2
"made","Hedo Turkoglu",5.7,22.3,26,5.7,22.3
"made","David West",27,89.5,2,23,4.5
"made","Roy Hibbert",31.9,88.7,7,18.1,5.3
"made","Danny Granger",31.5,69.5,21,18.5,24.5
"made","Roy Hibbert",25,89.3,0,25,4.7
"made","Glen Davis",22.9,5,2,22.9,5
"made","Jameer Nelson",37.3,27.5,26,37.3,27.5
"made","Danny Granger",23.5,89,2,26.5,5
"made","JJ Redick",25.7,4.2,1,25.7,4.2
"made","Earl Clark",16.2,3.4,9,16.2,3.4
"made","Ryan Anderson",40.7,17.1,20,40.7,17.1
"made","Quentin Richardson",11,27.8,27,11,27.8
"made","Tyler Hansbrough",24.6,73.3,16,25.4,20.7
"made","Paul George",25.9,88.7,1,24.1,5.3
"made","Quentin Richardson",15.3,5.9,10,15.3,5.9
"made","David West",29.5,83,8,20.5,11
"made","David West",23.2,85.9,4,26.8,8.09999999999999
"made","Jameer Nelson",30.1,4.7,5,30.1,4.7
"made","Jason Richardson",38.4,28.5,27,38.4,28.5
"made","Jason Richardson",35.8,28.3,26,35.8,28.3
"made","David West",35,71.5,20,15,22.5
"made","Glen Davis",28.5,24.7,20,28.5,24.7
"made","Roy Hibbert",25.2,91.1,2,24.8,2.90000000000001
"made","Glen Davis",24.6,6.1,1,24.6,6.1
"made","George Hill",29.2,83.8,7,20.8,10.2
"made","Jason Richardson",9.1,26.1,26,9.1,26.1
"made","Glen Davis",22.2,4,3,22.2,4
"made","Jameer Nelson",21.3,4.5,4,21.3,4.5
"made","Jameer Nelson",20.7,25,20,20.7,25
"made","Glen Davis",22.4,6.1,3,22.4,6.1
"made","Danny Granger",21.8,64.1,25,28.2,29.9
"made","Jason Richardson",18.5,10.6,9,18.5,10.6
"made","George Hill",23.4,63.8,25,26.6,30.2
"made","Danny Granger",18.5,84.5,8,31.5,9.5
"made","Glen Davis",11.5,5.6,14,11.5,5.6
"made","David West",25.2,85.7,3,24.8,8.3
"made","Glen Davis",13.9,15.4,15,13.9,15.4
"made","Jameer Nelson",36.4,5.3,11,36.4,5.3
"made","Leandro Barbosa",38.6,67.6,25,11.4,26.4
"made","JJ Redick",25.4,6.9,2,25.4,6.9
"made","Danny Granger",21.5,84,6,28.5,10
"made","Ryan Anderson",5.4,22,26,5.4,22
"made","Lou Amundson",31.9,83.8,9,18.1,10.2
"made","Glen Davis",39.1,3.9,14,39.1,3.9
"made","Tyler Hansbrough",39.9,78.9,18,10.1,15.1
"made","Earl Clark",24.6,5.7,1,24.6,5.7
"made","Tyler Hansbrough",25,87,2,25,7
"made","David West",25.9,83.4,6,24.1,10.6
"made","David West",15.3,90.6,10,34.7,3.40000000000001
"made","Paul George",24,89,1,26,5
"made","Hedo Turkoglu",25.2,7.3,2,25.2,7.3
"made","Darren Collison",12.3,91.1,13,37.7,2.90000000000001
"made","Jameer Nelson",24,15.4,10,24,15.4
"made","Jason Richardson",29.3,29.4,25,29.3,29.4
"made","Jason Richardson",13.6,28,26,13.6,28
"made","Serge Ibaka",25,85.1,4,25,8.90000000000001
"made","Russell Westbrook",27.3,70.4,19,22.7,23.6
"made","Jason Kidd",42.7,21.5,24,42.7,21.5
"made","Russell Westbrook",2.1,88.9,23,47.9,5.09999999999999
"made","Brendan Haywood",26,5.7,1,26,5.7
"made","Shawn Marion",40.8,23.7,24,40.8,23.7
"made","Russell Westbrook",38.3,75.5,19,11.7,18.5
"made","Russell Westbrook",38.2,77.2,18,11.8,16.8
"made","Dirk Nowitzki",9.9,5.1,15,9.9,5.1
"made","Thabo Sefolosha",23.5,89,2,26.5,5
"made","Jason Terry",18.5,6.1,7,18.5,6.1
"made","Jason Terry",22.6,4.8,2,22.6,4.8
"made","Shawn Marion",27.6,13.6,9,27.6,13.6
"made","Russell Westbrook",34.1,84,10,15.9,10
"made","Vince Carter",26.8,4.4,2,26.8,4.4
"made","Jason Terry",39.2,24.7,24,39.2,24.7
"made","Kevin Durant",27.9,89,3,22.1,5
"made","Kevin Durant",13.1,88.3,12,36.9,5.7
"made","Kevin Durant",47.5,87.8,23,2.5,6.2
"made","Jason Terry",20.3,28.1,24,20.3,28.1
"made","James Harden",40.7,70.6,24,9.3,23.4
"made","Delonte West",26.6,5,2,26.6,5
"made","Jason Terry",11.2,26.3,25,11.2,26.3
"made","Jason Terry",16.2,6.5,9,16.2,6.5
"made","Dirk Nowitzki",14.4,7.6,11,14.4,7.6
"made","Serge Ibaka",26.5,89.5,2,23.5,4.5
"made","Serge Ibaka",25.7,89,1,24.3,5
"made","Kevin Durant",24.8,87.8,1,25.2,6.2
"made","Russell Westbrook",26.8,89.2,2,23.2,4.8
"made","Vince Carter",23.3,5,2,23.3,5
"made","Vince Carter",25.5,5.3,1,25.5,5.3
"made","Ian Mahinmi",25,4.8,0,25,4.8
"made","Kevin Durant",31.9,84.3,8,18.1,9.7
"made","Dirk Nowitzki",39.4,11.4,16,39.4,11.4
"made","Serge Ibaka",26,89,1,24,5
"made","Shawn Marion",22.7,5,2,22.7,5
"made","James Harden",2.9,87.8,22,47.1,6.2
"made","Dirk Nowitzki",32.9,10,9,32.9,10
"made","Serge Ibaka",28.9,64.6,25,21.1,29.4
"made","Russell Westbrook",25.6,72.3,17,24.4,21.7
"made","Kevin Durant",25.1,88.6,0,24.9,5.40000000000001
"made","Shawn Marion",2.7,5.7,22,2.7,5.7
"made","Dirk Nowitzki",11.2,10.2,15,11.2,10.2
"made","Russell Westbrook",36.1,82.1,13,13.9,11.9
"made","Shawn Marion",26.6,4.5,2,26.6,4.5
"made","Russell Westbrook",31.4,74.2,16,18.6,19.8
"made","Shawn Marion",1.9,6.9,23,1.9,6.9
"made","Thabo Sefolosha",13.6,67.3,25,36.4,26.7
"made","Jason Terry",7.1,21.5,24,7.1,21.5
"made","Russell Westbrook",28.6,70.4,19,21.4,23.6
"made","Serge Ibaka",18,76.3,15,32,17.7
"made","Serge Ibaka",25.6,89,1,24.4,5
"made","Shawn Marion",30.4,5.4,5,30.4,5.4
"made","Jason Terry",9.9,24,24,9.9,24
"made","Kevin Durant",29.5,78,12,20.5,16
"made","Vince Carter",27.7,6.2,3,27.7,6.2
"made","James Harden",24.5,88.4,1,25.5,5.59999999999999
"made","Delonte West",47.8,7.2,23,47.8,7.2
"made","James Harden",24,87.6,2,26,6.40000000000001
"made","Vince Carter",37.7,7.8,13,37.7,7.8
"made","Russell Westbrook",32.5,76.1,15,17.5,17.9
"made","Russell Westbrook",24.2,89,1,25.8,5
"made","Kevin Durant",17.5,88.6,8,32.5,5.40000000000001
"made","Jason Kidd",14.4,27.4,25,14.4,27.4
"made","Dirk Nowitzki",32.8,10.8,10,32.8,10.8
"made","Dirk Nowitzki",24.4,5,1,24.4,5
"made","Russell Westbrook",26.5,88.7,2,23.5,5.3
"made","Dirk Nowitzki",24.8,19,14,24.8,19
"made","Serge Ibaka",26.5,88.9,2,23.5,5.09999999999999
"made","Kevin Durant",25,88.6,0,25,5.40000000000001
"made","Serge Ibaka",25,89.3,0,25,4.7
"made","Kevin Durant",24.3,73.9,15,25.7,20.1
"made","Joe Johnson",26.3,89,1,23.7,5
"made","Rajon Rondo",26,5.1,1,26,5.1
"made","Jeff Teague",29.7,85.3,6,20.3,8.7
"made","Kirk Hinrich",1.5,86,24,48.5,8
"made","Avery Bradley",22.9,5.6,2,22.9,5.6
"made","Jeff Teague",12.2,67.4,25,37.8,26.6
"made","Kirk Hinrich",26.3,63.8,25,23.7,30.2
"made","Josh Smith",24.6,88.3,1,25.4,5.7
"made","Paul Pierce",24.6,4.8,0,24.6,4.8
"made","Joe Johnson",8.2,81.2,19,41.8,12.8
"made","Josh Smith",36.1,71.8,20,13.9,22.2
"made","Rajon Rondo",23.3,5.1,2,23.3,5.1
"made","Avery Bradley",23.5,5.1,2,23.5,5.1
"made","Josh Smith",24.2,88.7,1,25.8,5.3
"made","Marvin Williams",24.2,88.9,1,25.8,5.09999999999999
"made","Rajon Rondo",22.6,8.9,5,22.6,8.9
"made","Ivan Johnson",28.1,69.8,19,21.9,24.2
"made","Rajon Rondo",25.7,5.3,1,25.7,5.3
"made","Rajon Rondo",27.1,23.9,19,27.1,23.9
"made","Josh Smith",32.3,70.3,20,17.7,23.7
"made","Kevin Garnett",34.7,21.7,19,34.7,21.7
"made","Willie Green",27.8,70.6,19,22.2,23.4
"made","Paul Pierce",38,16.2,17,38,16.2
"made","Paul Pierce",25.4,8.3,3,25.4,8.3
"made","Keyon Dooling",24.3,5.3,1,24.3,5.3
"made","Jannero Pargo",18.8,64,26,31.2,30
"made","Joe Johnson",27.3,83,6,22.7,11
"made","Josh Smith",7.1,84.3,19,42.9,9.7
"made","Jason Collins",23.2,87.5,2,26.8,6.5
"made","Josh Smith",24.2,88.7,1,25.8,5.3
"made","Jeff Teague",26.7,88.9,2,23.3,5.09999999999999
"made","Rajon Rondo",18,23.6,20,18,23.6
"made","Paul Pierce",23.8,6.2,2,23.8,6.2
"made","Avery Bradley",24.1,5.1,1,24.1,5.1
"made","Josh Smith",42.1,75.2,22,7.9,18.8
"made","Kevin Garnett",24.9,4.7,0,24.9,4.7
"made","Brandon Bass",35.6,14.6,14,35.6,14.6
"made","Kirk Hinrich",42.6,72.6,24,7.4,21.4
"made","Avery Bradley",24.6,4.5,1,24.6,4.5
"made","Kirk Hinrich",2.1,87.1,23,47.9,6.90000000000001
"made","Kevin Garnett",32.6,23.4,20,32.6,23.4
"made","Jason Collins",24.5,88.6,1,25.5,5.40000000000001
"made","Jason Collins",40.5,81.8,17,9.5,12.2
"made","Ivan Johnson",26.5,88.9,2,23.5,5.09999999999999
"made","Rajon Rondo",8.7,15.8,20,8.7,15.8
"made","Greg Stiemsma",23,5.4,2,23,5.4
"made","Rajon Rondo",21.8,16,11,21.8,16
"made","Kevin Garnett",37.2,17.9,18,37.2,17.9
"made","Rajon Rondo",7.1,17.6,22,7.1,17.6
"made","Tracy McGrady",7.5,86.4,18,42.5,7.59999999999999
"made","Rajon Rondo",23.2,13.8,9,23.2,13.8
"made","Brandon Bass",24.3,22.9,18,24.3,22.9
"made","Jannero Pargo",24,89,1,26,5
"made","Tracy McGrady",25.1,88.9,0,24.9,5.09999999999999
"made","Kevin Garnett",15,22.9,21,15,22.9
"made","Kevin Garnett",31.4,11.4,9,31.4,11.4
"made","Josh Smith",40.5,78,19,9.5,16
"made","Brandon Bass",31.7,22.5,19,31.7,22.5
"made","Jeff Teague",40.1,68.9,25,9.9,25.1
"made","Kevin Garnett",16.1,16.3,14,16.1,16.3
"made","Jeff Teague",25.2,82.4,7,24.8,11.6
"made","Kevin Garnett",26.6,5.6,2,26.6,5.6
"made","Paul Pierce",8.2,9.4,17,8.2,9.4
"made","Tim Duncan",24.8,86.4,3,25.2,7.59999999999999
"made","Paul Millsap",13.4,6.4,12,13.4,6.4
"made","Boris Diaw",23.7,88.4,1,26.3,5.59999999999999
"made","Devin Harris",40.3,23.6,24,40.3,23.6
"made","Kawhi Leonard",25.6,88.9,1,24.4,5.09999999999999
"made","Al Jefferson",26,5.6,1,26,5.6
"made","Devin Harris",24.8,5.3,0,24.8,5.3
"made","Tony Parker",28.9,81.8,8,21.1,12.2
"made","Manu Ginobili",39.1,87.3,14,10.9,6.7
"made","Al Jefferson",30.1,10.3,7,30.1,10.3
"made","Tony Parker",29.5,82.9,8,20.5,11.1
"made","Boris Diaw",25,88.4,1,25,5.59999999999999
"made","Gordon Hayward",39.9,20.4,21,39.9,20.4
"made","Stephen Jackson",12.7,73.3,20,37.3,20.7
"made","Stephen Jackson",24.2,87.6,2,25.8,6.40000000000001
"made","Manu Ginobili",24,88.9,1,26,5.09999999999999
"made","Gary Neal",12.8,80.8,15,37.2,13.2
"made","Derrick Favors",22.6,19.2,14,22.6,19.2
"made","Al Jefferson",25.4,4.8,0,25.4,4.8
"made","Matt Bonner",2.6,85.4,23,47.4,8.59999999999999
"made","DeMarre Carroll",48.5,5,24,48.5,5
"made","Tiago Splitter",24.6,89,0,25.4,5
"made","Manu Ginobili",24.3,87,2,25.7,7
"made","Tiago Splitter",25,88.4,1,25,5.59999999999999
"made","DeMarre Carroll",24.1,4.7,1,24.1,4.7
"made","Derrick Favors",24.9,5.9,1,24.9,5.9
"made","Stephen Jackson",1.3,90,24,48.7,4
"made","Derrick Favors",38.8,8.1,14,38.8,8.1
"made","Tony Parker",25.1,88.4,1,24.9,5.59999999999999
"made","Boris Diaw",25.1,89.2,0,24.9,4.8
"made","Paul Millsap",25.7,5.4,1,25.7,5.4
"made","Tony Parker",20.9,73.4,16,29.1,20.6
"made","Alec Burks",24.8,4.5,1,24.8,4.5
"made","Tim Duncan",25.1,88.6,0,24.9,5.40000000000001
"made","Tony Parker",25.2,88.6,0,24.8,5.40000000000001
"made","Paul Millsap",24.9,5.1,0,24.9,5.1
"made","Paul Millsap",24.9,6.4,1,24.9,6.4
"made","Tim Duncan",25.1,89,0,24.9,5
"made","Tony Parker",25.1,88.1,1,24.9,5.90000000000001
"made","Paul Millsap",20.5,10,7,20.5,10
"made","Al Jefferson",29.9,8.1,6,29.9,8.1
"made","Boris Diaw",25.2,87.6,1,24.8,6.40000000000001
"made","Devin Harris",25,5.9,1,25,5.9
"made","Tony Parker",25.6,87.9,1,24.4,6.09999999999999
"made","Tim Duncan",29.5,82.9,8,20.5,11.1
"made","Paul Millsap",24.1,5,1,24.1,5
"made","Danny Green",24.5,89.5,1,25.5,4.5
"made","Al Jefferson",33.7,8.7,9,33.7,8.7
