"result","player","converted_x","converted_y","shot_distance","shot_x","shot_y"
"made","Chauncey Billups",47.1,16.3,25,47.1,16.3
"made","Antonio McDyess",34.2,74.5,17,15.8,19.5
"made","Arron Afflalo",13.2,26.1,24,13.2,26.1
"made","Manu Ginobili",26.7,89,2,23.3,5
"made","George Hill",25.7,88.3,1,24.3,5.7
"made","Kenyon Martin",22.6,22,17,22.6,22
"made","Chauncey Billups",35.5,27,24,35.5,27
"made","Kenyon Martin",39.9,13.2,17,39.9,13.2
"made","DeJuan Blair",23.1,88.9,2,26.9,5.09999999999999
"made","Nene",10.9,4.2,14,10.9,4.2
"made","Matt Bonner",31.2,85.9,7,18.8,8.09999999999999
"made","Roger Mason Jr.",25,88.7,0,25,5.3
"made","George Hill",20.5,72.6,17,29.5,21.4
"made","Chauncey Billups",6.8,20.9,24,6.8,20.9
"made","Chris Andersen",26.1,6.1,2,26.1,6.1
"made","Antonio McDyess",26.2,88.4,1,23.8,5.59999999999999
"made","Antonio McDyess",34.5,73,19,15.5,21
"made","Kenyon Martin",22.4,8.4,4,22.4,8.4
"made","J.R. Smith",46.2,16.5,24,46.2,16.5
"made","Tim Duncan",26.2,89,1,23.8,5
"made","Kenyon Martin",22.7,19.3,14,22.7,19.3
"made","Kenyon Martin",13.2,25.8,24,13.2,25.8
"made","Ray Allen",46.5,81.2,23,3.5,12.8
"made","Metta World Peace",25.2,28.9,24,25.2,28.9
"made","Rajon Rondo",46.4,89.3,21,3.6,4.7
"made","Kobe Bryant",18.5,9.5,8,18.5,9.5
"made","Tony Allen",25.4,84.3,5,24.6,9.7
"made","Ray Allen",6,88.4,19,44,5.59999999999999
"made","Andrew Bynum",25,13,8,25,13
"made","Kobe Bryant",16.2,18.7,16,16.2,18.7
"made","Kevin Garnett",26.7,88.6,2,23.3,5.40000000000001
"made","Andrew Bynum",17,5.7,8,17,5.7
"made","Kobe Bryant",43.5,21.2,25,43.5,21.2
"made","Pau Gasol",25,6.4,1,25,6.4
"made","Andrew Bynum",27.1,6.7,3,27.1,6.7
"made","Kevin Garnett",25.4,84.8,4,24.6,9.2
"made","Pau Gasol",21.3,9.7,6,21.3,9.7
"made","Kevin Garnett",25.7,87.1,2,24.3,6.90000000000001
"made","Andrew Bynum",25,5.1,0,25,5.1
"made","Tony Allen",25.1,88.6,0,24.9,5.40000000000001
"made","Jordan Farmar",24.9,5.6,1,24.9,5.6
"made","Tony Allen",26.3,86.5,3,23.7,7.5
"made","Eddie House",6.7,76.7,22,43.3,17.3
"made","Tony Allen",24.5,87.3,2,25.5,6.7
"made","Jordan Farmar",26.1,16.5,12,26.1,16.5
"made","Rajon Rondo",25.4,88.7,0,24.6,5.3
"made","Pau Gasol",25.2,5.7,1,25.2,5.7
"made","Rajon Rondo",25.9,88.6,1,24.1,5.40000000000001
"made","Glen Davis",26.2,88.1,2,23.8,5.90000000000001
"made","Lamar Odom",12.9,28,26,12.9,28
"made","Tony Allen",11.6,79.9,16,38.4,14.1
"made","Pau Gasol",23.8,6.5,2,23.8,6.5
"made","Tony Allen",5.7,78.9,22,44.3,15.1
"made","Rajon Rondo",24.6,88.4,1,25.4,5.59999999999999
"made","Kendrick Perkins",24.2,88.1,1,25.8,5.90000000000001
"made","Paul Pierce",26.2,64.6,24,23.8,29.4
"made","Kendrick Perkins",25.1,88.7,0,24.9,5.3
"made","Paul Pierce",40.5,69.2,25,9.5,24.8
"made","Kobe Bryant",21.8,8.4,5,21.8,8.4
"made","Paul Pierce",2.4,88.4,23,47.6,5.59999999999999
"made","Andrew Bynum",26.9,5,2,26.9,5
"made","Derek Fisher",23,30.5,26,23,30.5
"made","Rajon Rondo",27,81.9,7,23,12.1
"made","Derek Fisher",23.7,5.4,1,23.7,5.4
"made","Rajon Rondo",24,88.7,1,26,5.3
"made","Derek Fisher",45.4,10.5,21,45.4,10.5
"made","Metta World Peace",23,6.1,2,23,6.1
"made","Metta World Peace",9.9,20.7,22,9.9,20.7
"made","Rajon Rondo",18.5,75.6,15,31.5,18.4
"made","Rajon Rondo",26.2,89,1,23.8,5
"made","Kobe Bryant",16.9,10.8,10,16.9,10.8
"made","Kendrick Perkins",26.3,88.1,2,23.7,5.90000000000001
"made","Andrew Bynum",25,5.4,0,25,5.4
"made","Kevin Garnett",25.4,87.8,1,24.6,6.2
"made","Paul Pierce",25.9,88.1,1,24.1,5.90000000000001
"made","Rajon Rondo",23.7,89,1,26.3,5
"made","Kobe Bryant",37.3,7.6,13,37.3,7.6
"made","Eddie House",25,63.8,25,25,30.2
"made","Jordan Farmar",28.8,17.3,13,28.8,17.3
"made","Lamar Odom",27.7,6.2,3,27.7,6.2
"made","Eddie House",12.3,67.1,25,37.7,26.9
"made","Shannon Brown",25.2,12.1,7,25.2,12.1
"made","Lamar Odom",24.9,5.1,0,24.9,5.1
"made","Kobe Bryant",32.1,14.4,12,32.1,14.4
"made","Jordan Farmar",24.1,5.1,1,24.1,5.1
"made","Rasheed Wallace",41,69.5,25,9,24.5
"made","Shannon Brown",25,5.6,1,25,5.6
"made","Kevin Garnett",14.2,82.4,13,35.8,11.6
"made","Andrew Bynum",18.5,8.4,7,18.5,8.4
"made","Metta World Peace",24.1,9.2,4,24.1,9.2
"made","Kobe Bryant",24.6,20.6,16,24.6,20.6
"made","LeBron James",25.4,89,0,24.6,5
"made","Baron Davis",8.4,23.3,25,8.4,23.3
"made","Shaquille O'Neal",25,88.9,0,25,5.09999999999999
"made","Baron Davis",24.8,4.8,0,24.8,4.8
"made","LeBron James",25,89.8,1,25,4.2
"made","LeBron James",25.1,89,0,24.9,5
"made","Anthony Parker",12.7,66.5,26,37.3,27.5
"made","Marcus Camby",21.1,11.9,8,21.1,11.9
"made","Daniel Gibson",33.4,65.5,25,16.6,28.5
"made","LeBron James",40.1,67.6,26,9.9,26.4
"made","Daniel Gibson",41,69.8,25,9,24.2
"made","Baron Davis",28.8,8,5,28.8,8
"made","LeBron James",11.2,67.1,26,38.8,26.9
"made","LeBron James",36.4,65.5,26,13.6,28.5
"made","LeBron James",25.6,59.1,30,24.4,34.9
"made","Baron Davis",9.6,24.2,25,9.6,24.2
"made","Jawad Williams",6.8,72.2,25,43.2,21.8
"made","Jamario Moon",48.1,86.5,23,1.9,7.5
"made","Jamario Moon",25,89.2,0,25,4.8
"made","Al Thornton",44.4,7.3,20,44.4,7.3
"made","Jamario Moon",2.7,87.9,22,47.3,6.09999999999999
"made","Baron Davis",13.6,30,27,13.6,30
"made","LeBron James",24.6,60.7,28,25.4,33.3
"made","Mardy Collins",12.6,13,15,12.6,13
"made","Zydrunas Ilgauskas",47.8,87.8,23,2.2,6.2
"made","Ricky Davis",48.4,11.3,24,48.4,11.3
"made","Jawad Williams",25,88.4,1,25,5.59999999999999
"made","Anderson Varejao",26,88.7,1,24,5.3
"made","Al Thornton",24.8,7.2,2,24.8,7.2
"made","Jawad Williams",13,82.1,14,37,11.9
"made","Anderson Varejao",25.2,87.3,2,24.8,6.7
"made","Jawad Williams",26.7,62.9,26,23.3,31.1
"made","Craig Smith",22.1,14.7,10,22.1,14.7
"made","Shaquille O'Neal",25,88.7,0,25,5.3
"made","Baron Davis",25,6.1,1,25,6.1
"made","DeAndre Jordan",17.5,11.6,10,17.5,11.6
"made","Daniel Gibson",24.5,83.7,5,25.5,10.3
"made","Al Thornton",24.6,6.9,2,24.6,6.9
"made","Shaquille O'Neal",24.5,87.8,1,25.5,6.2
"made","Eric Gordon",25.2,7.3,2,25.2,7.3
"made","DeAndre Jordan",24.8,5.9,1,24.8,5.9
"made","Baron Davis",33.7,18.2,16,33.7,18.2
"made","Baron Davis",16.7,11,10,16.7,11
"made","Baron Davis",25.5,6.1,1,25.5,6.1
"made","Baron Davis",25.2,6.2,1,25.2,6.2
"made","Daniel Gibson",0.8,86.4,24,49.2,7.59999999999999
"made","DeAndre Jordan",24,4.8,1,24,4.8
"made","Eric Gordon",13.1,22.8,21,13.1,22.8
"made","Shaquille O'Neal",24.3,88.9,1,25.7,5.09999999999999
"made","Rasual Butler",24.9,5.6,1,24.9,5.6
"made","Eric Gordon",24.9,5.9,1,24.9,5.9
"made","Jamario Moon",25.4,88.7,0,24.6,5.3
"made","Rasual Butler",11.4,25.5,25,11.4,25.5
"made","Baron Davis",16.4,28.5,25,16.4,28.5
"made","Anderson Varejao",25,87.9,1,25,6.09999999999999
"made","Shaquille O'Neal",25.6,87.9,1,24.4,6.09999999999999
"made","Craig Smith",25.7,9.7,5,25.7,9.7
"made","Eric Gordon",18.6,16.5,13,18.6,16.5
"made","Anderson Varejao",23.5,87.9,2,26.5,6.09999999999999
"made","Mardy Collins",1.4,9.8,24,1.4,9.8
"made","Daniel Gibson",47.6,84.5,23,2.4,9.5
"made","Craig Smith",25,5.4,0,25,5.4
"made","Anderson Varejao",26.5,88.1,2,23.5,5.90000000000001
"made","Eric Gordon",24.4,5.7,1,24.4,5.7
"made","LeBron James",25.2,88.9,0,24.8,5.09999999999999
"made","Shaquille O'Neal",23.9,89,1,26.1,5
"made","Shaquille O'Neal",25,88.9,0,25,5.09999999999999
"made","LeBron James",8.6,86.4,17,41.4,7.59999999999999
"made","Baron Davis",29.1,10.8,7,29.1,10.8
"made","Danny Green",48.1,87.9,23,1.9,6.09999999999999
"made","DeAndre Jordan",25.2,5.7,1,25.2,5.7
"made","JJ Hickson",27.1,82.1,7,22.9,11.9
"made","Craig Smith",34.3,13.6,13,34.3,13.6
"made","Craig Smith",24.8,5,0,24.8,5
"made","Jamario Moon",40.5,85.6,16,9.5,8.40000000000001
"made","Matt Barnes",25,5,0,25,5
"made","Dwight Howard",25,5,0,25,5
"made","Jonas Jerebko",25,89,0,25,5
"made","Rashard Lewis",15.3,30.2,27,15.3,30.2
"made","Ben Wallace",25,89,0,25,5
"made","Dwight Howard",40.7,7.8,16,40.7,7.8
"made","Rashard Lewis",46.8,19.2,26,46.8,19.2
"made","Rodney Stuckey",25,89,0,25,5
"made","Dwight Howard",26.3,11.3,6,26.3,11.3
"made","Jameer Nelson",19.9,30.5,26,19.9,30.5
"made","Richard Hamilton",9.3,82.9,17,40.7,11.1
"made","Jameer Nelson",25,5,0,25,5
"made","Matt Barnes",25,5,0,25,5
"made","Vince Carter",25,5,0,25,5
"made","Tayshaun Prince",24.6,82.6,6,25.4,11.4
"made","Ben Gordon",39,86,14,11,8
"made","Rashard Lewis",47.8,14.9,25,47.8,14.9
"made","Chucky Atkins",47.3,79.9,24,2.7,14.1
"made","Jonas Jerebko",17.2,62.9,27,32.8,31.1
"made","Chris Wilcox",18.2,77.4,13,31.8,16.6
"made","Jason Williams",25,5,0,25,5
"made","JJ Redick",23.2,31.1,26,23.2,31.1
"made","Chris Wilcox",25,89,0,25,5
"made","Marcin Gortat",25,5,0,25,5
"made","Chris Wilcox",25,89,0,25,5
"made","Mickael Pietrus",48.4,5.7,23,48.4,5.7
"made","Jason Maxiell",25,89,0,25,5
"made","Marcin Gortat",25,5,0,25,5
"made","Jason Maxiell",25,89,0,25,5
"made","Rodney Stuckey",25,89,0,25,5
"made","Tayshaun Prince",8.7,82.9,17,41.3,11.1
"made","Mickael Pietrus",48.1,10.3,24,48.1,10.3
"made","Jonas Jerebko",25,89,0,25,5
"made","Jonas Jerebko",25,89,0,25,5
"made","Rodney Stuckey",25,89,0,25,5
"made","Matt Barnes",25,5,0,25,5
"made","Ben Wallace",25,89,0,25,5
"made","Richard Hamilton",1.5,89,24,48.5,5
"made","Jason Williams",7.9,13.8,19,7.9,13.8
"made","Jonas Jerebko",27.4,61.6,28,22.6,32.4
"made","JJ Redick",26,22.3,17,26,22.3
"made","Richard Hamilton",12.5,87.5,13,37.5,6.5
"made","Dwight Howard",29.5,5.9,5,29.5,5.9
"made","Anthony Johnson",16.6,14.3,13,16.6,14.3
"made","Jason Maxiell",21.5,80.4,9,28.5,13.6
"made","JJ Redick",8.2,9.5,17,8.2,9.5
"made","Anthony Johnson",18.3,19.2,16,18.3,19.2
"made","Mickael Pietrus",41,24.5,25,41,24.5
"made","Jason Maxiell",17.7,88.3,7,32.3,5.7
"made","Ben Gordon",7.3,85.6,18,42.7,8.40000000000001
"made","JJ Redick",2.2,4.5,23,2.2,4.5
"made","Richard Hamilton",37.1,87.6,12,12.9,6.40000000000001
"made","JJ Redick",9.1,16.8,20,9.1,16.8
"made","Rashard Lewis",25,5,0,25,5
"made","Tayshaun Prince",25,89,0,25,5
"made","Tayshaun Prince",42.6,85.3,18,7.4,8.7
"made","Richard Hamilton",41.5,85.4,17,8.5,8.59999999999999
"made","Mickael Pietrus",2.4,8.3,23,2.4,8.3
"made","Rashard Lewis",25,5,0,25,5
"made","Rodney Stuckey",23.7,80.2,9,26.3,13.8
"made","Tayshaun Prince",47.6,87.1,23,2.4,6.90000000000001
"made","Samuel Dalembert",25,5,0,25,5
"made","Yi Jianlian",27.4,68.7,20,22.6,25.3
"made","Samuel Dalembert",24.6,16.2,11,24.6,16.2
"made","Elton Brand",10.7,5.3,14,10.7,5.3
"made","Keyon Dooling",29.2,65.2,24,20.8,28.8
"made","Brook Lopez",25,89,0,25,5
"made","Samuel Dalembert",14.8,7.3,10,14.8,7.3
"made","Chris Douglas-Roberts",2.4,89.8,23,47.6,4.2
"made","Yi Jianlian",42.4,88.1,17,7.6,5.90000000000001
"made","Elton Brand",11,10,15,11,10
"made","Allen Iverson",15,9.8,11,15,9.8
"made","Brook Lopez",25,89,0,25,5
"made","Courtney Lee",25,89,0,25,5
"made","Allen Iverson",25.4,11.7,7,25.4,11.7
"made","Andre Iguodala",45.1,3.9,20,45.1,3.9
"made","Kris Humphries",25,89,0,25,5
"made","Brook Lopez",25,89,0,25,5
"made","Terrence Williams",25,89,0,25,5
"made","Samuel Dalembert",25,5,0,25,5
"made","Jarvis Hayes",11.1,80.5,16,38.9,13.5
"made","Yi Jianlian",10.4,75.6,20,39.6,18.4
"made","Lou Williams",20.7,12.8,9,20.7,12.8
"made","Terrence Williams",43.4,82.6,19,6.6,11.4
"made","Jarvis Hayes",2.2,89,23,47.8,5
"made","Marreese Speights",33.6,5.9,9,33.6,5.9
"made","Thaddeus Young",47.1,4.2,22,47.1,4.2
"made","Jarvis Hayes",2.9,89,22,47.1,5
"made","Rodney Carney",25,5,0,25,5
"made","Rodney Carney",25,5,0,25,5
"made","Lou Williams",25,5,0,25,5
"made","Brook Lopez",25,89,0,25,5
"made","Jarvis Hayes",25,89,0,25,5
"made","Rodney Carney",25,5,0,25,5
"made","Keyon Dooling",10,75.3,20,40,18.7
"made","Willie Green",25,5,0,25,5
"made","Yi Jianlian",25,89,0,25,5
"made","Lou Williams",25,5,0,25,5
"made","Willie Green",25,5,0,25,5
"made","Rodney Carney",5,19.9,25,5,19.9
"made","Courtney Lee",25,89,0,25,5
"made","Andre Iguodala",32.3,20.1,17,32.3,20.1
"made","Samuel Dalembert",25,5,0,25,5
"made","Keyon Dooling",35.6,84.8,11,14.4,9.2
"made","Keyon Dooling",37.7,73.9,20,12.3,20.1
"made","Elton Brand",30.9,12.8,10,30.9,12.8
"made","Brook Lopez",23.5,70.3,19,26.5,23.7
"made","Lou Williams",25,5,0,25,5
"made","Lou Williams",30.2,22.9,19,30.2,22.9
"made","Andre Iguodala",6.6,21,24,6.6,21
"made","Terrence Williams",25,89,0,25,5
"made","Willie Green",25,5,0,25,5
"made","Allen Iverson",30.7,13.2,10,30.7,13.2
"made","Yi Jianlian",25,89,0,25,5
"made","Yi Jianlian",25,89,0,25,5
"made","Andre Iguodala",25.2,13,8,25.2,13
"made","Jarvis Hayes",1.8,89,23,48.2,5
"made","Brook Lopez",20.5,79.3,11,29.5,14.7
"made","Elton Brand",37.7,15.1,16,37.7,15.1
"made","Jarvis Hayes",36.1,83.7,12,13.9,10.3
"made","Jarvis Hayes",2.1,89.2,23,47.9,4.8
"made","Andre Iguodala",12.9,21.2,20,12.9,21.2
"made","Yi Jianlian",27,63,26,23,31
"made","Keyon Dooling",25,89,0,25,5
"made","Chris Bosh",25,89,0,25,5
"made","Danny Granger",26.8,5.4,2,26.8,5.4
"made","Brandon Rush",25.5,5.9,1,25.5,5.9
"made","Sonny Weems",42.1,82.9,18,7.9,11.1
"made","Troy Murphy",30.2,25,21,30.2,25
"made","Andrea Bargnani",9.5,80.4,18,40.5,13.6
"made","Earl Watson",23.3,5.4,2,23.3,5.4
"made","Sonny Weems",6.2,89,19,43.8,5
"made","Troy Murphy",23.8,29.9,25,23.8,29.9
"made","Sonny Weems",33.6,87.9,9,16.4,6.09999999999999
"made","Brandon Rush",24.3,9.1,4,24.3,9.1
"made","Antoine Wright",1.8,89,23,48.2,5
"made","Chris Bosh",25,87.1,2,25,6.90000000000001
"made","Antoine Wright",9,88.7,16,41,5.3
"made","Chris Bosh",23.5,88.1,2,26.5,5.90000000000001
"made","Luther Head",47.1,5.9,22,47.1,5.9
"made","Andrea Bargnani",17.7,83.2,9,32.3,10.8
"made","Troy Murphy",26.6,5.6,2,26.6,5.6
"made","Andrea Bargnani",25,81.5,8,25,12.5
"made","Antoine Wright",2.2,88.9,23,47.8,5.09999999999999
"made","Brandon Rush",16.7,28,24,16.7,28
"made","Roy Hibbert",22.7,10.8,6,22.7,10.8
"made","Amir Johnson",26.3,88.9,1,23.7,5.09999999999999
"made","Roy Hibbert",31.2,6.2,6,31.2,6.2
"made","Dahntay Jones",45.4,5.9,20,45.4,5.9
"made","Amir Johnson",25,89,0,25,5
"made","Rasho Nesterovic",39.6,82.7,16,10.4,11.3
"made","Mike Dunleavy",11.7,19.2,19,11.7,19.2
"made","Rasho Nesterovic",43.1,85.9,18,6.9,8.09999999999999
"made","Amir Johnson",25.4,84,5,24.6,10
"made","Mike Dunleavy",16.4,25.9,23,16.4,25.9
"made","Roy Hibbert",26.3,6.1,2,26.3,6.1
"made","Rasho Nesterovic",18.2,69.5,21,31.8,24.5
"made","Danny Granger",10.9,19.2,20,10.9,19.2
"made","Jose Calderon",8.1,84.3,18,41.9,9.7
"made","Roy Hibbert",24.3,9.2,4,24.3,9.2
"made","Sonny Weems",8.2,83,18,41.8,11
"made","Jose Calderon",22.7,88.7,2,27.3,5.3
"made","A.J. Price",44.3,19.6,24,44.3,19.6
"made","Dahntay Jones",41.9,5,17,41.9,5
"made","Jose Calderon",26,88.7,1,24,5.3
"made","Dahntay Jones",25.2,5.4,0,25.2,5.4
"made","A.J. Price",25,5,0,25,5
"made","Dahntay Jones",13.7,21,20,13.7,21
"made","Jarrett Jack",25.4,64.8,24,24.6,29.2
"made","A.J. Price",12.6,5.6,12,12.6,5.6
"made","Andrea Bargnani",29.2,83.2,7,20.8,10.8
"made","Jose Calderon",9.5,75.6,20,40.5,18.4
"made","Luther Head",17.7,19.6,16,17.7,19.6
"made","Jose Calderon",11.2,74.1,20,38.8,19.9
"made","Brandon Rush",47.9,5,23,47.9,5
"made","Jarrett Jack",22.7,88.3,2,27.3,5.7
"made","Mike Dunleavy",27.7,6.2,3,27.7,6.2
"made","Sonny Weems",5.2,86.4,20,44.8,7.59999999999999
"made","Chris Bosh",33.8,81.5,12,16.2,12.5
"made","Earl Watson",25,5,0,25,5
"made","Andrea Bargnani",26.5,88.3,2,23.5,5.7
"made","Chris Bosh",21.8,83.2,7,28.2,10.8
"made","Jarrett Jack",26,69.8,19,24,24.2
"made","Chris Bosh",25,89,0,25,5
"made","Earl Watson",28,5.1,3,28,5.1
"made","Jarrett Jack",39.3,69.6,24,10.7,24.4
"made","Andrea Bargnani",30.4,64.8,25,19.6,29.2
"made","Chris Bosh",37.1,87.3,12,12.9,6.7
"made","Troy Murphy",14.2,28.5,26,14.2,28.5
"made","Antoine Wright",23.5,88.3,2,26.5,5.7
"made","Chris Bosh",32.7,72.5,18,17.3,21.5
"made","Mike Dunleavy",47.3,7.6,22,47.3,7.6
"made","Antoine Wright",43.5,85.9,19,6.5,8.09999999999999
"made","Earl Watson",25,5,0,25,5
"made","Jarrett Jack",27.1,88.7,2,22.9,5.3
"made","Andrea Bargnani",21,69.3,20,29,24.7
"made","Danny Granger",41.3,26,27,41.3,26
"made","Luther Head",44.6,19,24,44.6,19
"made","Mike Dunleavy",36.7,20.1,19,36.7,20.1
"made","Luther Head",17.8,25.1,21,17.8,25.1
"made","Jose Calderon",12,82.7,14,38,11.3
"made","Luther Head",32.6,12.2,10,32.6,12.2
"made","Roy Hibbert",34.2,6.2,9,34.2,6.2
"made","Luther Head",20.7,30,25,20.7,30
"made","Chris Bosh",38,76.9,18,12,17.1
"made","Chris Bosh",27.8,88.7,3,22.2,5.3
"made","Chris Bosh",21.6,69.8,19,28.4,24.2
"made","Jarrett Jack",16,66.5,24,34,27.5
"made","Amir Johnson",27.4,87.8,3,22.6,6.2
"made","Amir Johnson",23.7,84.2,5,26.3,9.8
"made","Earl Watson",23.2,6.4,2,23.2,6.4
"made","Chris Bosh",25.7,88.3,1,24.3,5.7
"made","Antoine Wright",48.4,89.5,23,1.6,4.5
"made","Trevor Ariza",48.3,87.8,23,1.7,6.2
"made","Robin Lopez",31.8,7.2,7,31.8,7.2
"made","Aaron Brooks",16.8,70.6,20,33.2,23.4
"made","Robin Lopez",25,5,0,25,5
"made","Grant Hill",25,5,0,25,5
"made","Jason Richardson",25,5,0,25,5
"made","Robin Lopez",25,5,0,25,5
"made","Grant Hill",36.9,18.7,18,36.9,18.7
"made","Grant Hill",25,5,0,25,5
"made","Chase Budinger",25,89,0,25,5
"made","Jason Richardson",25,5,0,25,5
"made","Chase Budinger",17.7,73.1,17,32.3,20.9
"made","Carl Landry",25,89,0,25,5
"made","Amar'e Stoudemire",25,5,0,25,5
"made","Carl Landry",25,89,0,25,5
"made","Chase Budinger",2.1,79.3,25,47.9,14.7
"made","David Andersen",25,89,0,25,5
"made","Earl Clark",8.2,8.7,17,8.2,8.7
"made","Jared Dudley",5.5,21.4,25,5.5,21.4
"made","Robin Lopez",25,5,0,25,5
"made","Carl Landry",25,89,0,25,5
"made","Robin Lopez",18.1,8.4,8,18.1,8.4
"made","Jared Dudley",25,5,0,25,5
"made","Amar'e Stoudemire",25,5,0,25,5
"made","Grant Hill",16.4,16,14,16.4,16
"made","David Andersen",25,89,0,25,5
"made","Amar'e Stoudemire",28.4,11.6,7,28.4,11.6
"made","Shane Battier",40.1,68.9,25,9.9,25.1
"made","Carl Landry",20.5,85.3,6,29.5,8.7
"made","Amar'e Stoudemire",19.4,8.1,6,19.4,8.1
"made","Shane Battier",25,89,0,25,5
"made","Grant Hill",7.9,4.8,17,7.9,4.8
"made","Grant Hill",25,5,0,25,5
"made","Trevor Ariza",8.9,70.1,25,41.1,23.9
"made","Trevor Ariza",25,89,0,25,5
"made","Luis Scola",25,89,0,25,5
"made","Amar'e Stoudemire",25.5,14.4,9,25.5,14.4
"made","Luis Scola",25,89,0,25,5
"made","Amar'e Stoudemire",21.6,23.9,19,21.6,23.9
"made","Trevor Ariza",25,89,0,25,5
"made","Amar'e Stoudemire",31.4,23.6,20,31.4,23.6
"made","Trevor Ariza",6.2,71.1,26,43.8,22.9
"made","Amar'e Stoudemire",16.9,18.8,16,16.9,18.8
"made","Charles Hayes",25,89,0,25,5
"made","Shane Battier",13.1,87,12,36.9,7
"made","Luis Scola",25,89,0,25,5
"made","Aaron Brooks",11.2,66.2,27,38.8,27.8
"made","Steve Nash",26.6,17.9,13,26.6,17.9
"made","Aaron Brooks",22.1,62.1,27,27.9,31.9
"made","Luis Scola",25,89,0,25,5
"made","Jared Dudley",25,5,0,25,5
"made","Channing Frye",46,7.2,21,46,7.2
"made","Channing Frye",25,5,0,25,5
"made","Goran Dragic",1.3,13,25,1.3,13
"made","Jared Dudley",9,16.9,20,9,16.9
"made","Will Conroy",25,89,0,25,5
"made","Jared Dudley",25,5,0,25,5
"made","Carl Landry",25,89,0,25,5
"made","Chase Budinger",2.2,85.7,23,47.8,8.3
"made","Aaron Brooks",39.9,69.3,25,10.1,24.7
"made","Robin Lopez",25,5,0,25,5
"made","Aaron Brooks",19.8,64,26,30.2,30
"made","Carl Landry",25,89,0,25,5
"made","Amar'e Stoudemire",25,5,0,25,5
"made","Amar'e Stoudemire",28,11.4,7,28,11.4
"made","Carl Landry",25,89,0,25,5
"made","Amar'e Stoudemire",25,5,0,25,5
"made","Trevor Ariza",25,72.3,17,25,21.7
"made","Carl Landry",25,89,0,25,5
"made","Aaron Brooks",8.6,87.6,16,41.4,6.40000000000001
"made","Steve Nash",10.1,25.6,25,10.1,25.6
"made","Trevor Ariza",48.9,88.9,24,1.1,5.09999999999999
"made","Amar'e Stoudemire",27.3,11.4,7,27.3,11.4
"made","Luis Scola",30.8,72.5,17,19.2,21.5
"made","Aaron Brooks",30.3,84,7,19.7,10
"made","Grant Hill",34.5,20.3,18,34.5,20.3
"made","Jason Richardson",25,5,0,25,5
"made","Aaron Brooks",25.1,82.1,7,24.9,11.9
"made","Jason Richardson",25,5,0,25,5
"made","Luis Scola",26.5,83,6,23.5,11
"made","Danilo Gallinari",25,5,0,25,5
"made","Jared Jeffries",15.8,28.3,25,15.8,28.3
"made","Corey Brewer",13,85.1,13,37,8.90000000000001
"made","Chris Duhon",25.4,30,25,25.4,30
"made","Corey Brewer",15,66.3,25,35,27.7
"made","Danilo Gallinari",8.5,23.6,25,8.5,23.6
"made","Jared Jeffries",15.9,28.1,25,15.9,28.1
"made","Wilson Chandler",25,5,0,25,5
"made","Wilson Chandler",25,5,0,25,5
"made","Jared Jeffries",25,5,0,25,5
"made","David Lee",25,5,0,25,5
"made","Ryan Hollins",39.9,89.8,15,10.1,4.2
"made","Wilson Chandler",25,5,0,25,5
"made","Kevin Love",19,85.7,7,31,8.3
"made","Ryan Hollins",29.2,83.2,7,20.8,10.8
"made","Kevin Love",27,63.8,25,23,30.2
"made","David Lee",29.8,15.5,12,29.8,15.5
"made","Kevin Love",25,89,0,25,5
"made","Damien Wilkins",25,89,0,25,5
"made","Ryan Hollins",27.1,81.6,8,22.9,12.4
"made","Al Jefferson",40.4,90.1,15,9.6,3.90000000000001
"made","Kevin Love",25,89,0,25,5
"made","Nate Robinson",25.7,29.7,25,25.7,29.7
"made","Kevin Love",25,89,0,25,5
"made","Danilo Gallinari",18.8,7,7,18.8,7
"made","Jordan Hill",40.2,14.6,18,40.2,14.6
"made","Damien Wilkins",7.8,86.7,17,42.2,7.3
"made","Ryan Hollins",19.8,84.5,7,30.2,9.5
"made","Al Jefferson",25,89,0,25,5
"made","Ryan Hollins",25,89,0,25,5
"made","David Lee",40.8,5.6,16,40.8,5.6
"made","Chris Duhon",13.4,20.7,20,13.4,20.7
"made","Wilson Chandler",25,5,0,25,5
"made","Kevin Love",25,89,0,25,5
"made","Al Jefferson",25,89,0,25,5
"made","Chris Duhon",48.7,4,24,48.7,4
"made","Ryan Gomes",47.2,85.4,22,2.8,8.59999999999999
"made","Wilson Chandler",25,5,0,25,5
"made","Wayne Ellington",27.4,83.4,6,22.6,10.6
"made","David Lee",26.6,22.9,18,26.6,22.9
"made","David Lee",25,5,0,25,5
"made","David Lee",37.3,13.5,15,37.3,13.5
"made","Ryan Gomes",38.8,68.1,25,11.2,25.9
"made","Jared Jeffries",27.9,30.4,26,27.9,30.4
"made","Chris Duhon",11.7,26.3,25,11.7,26.3
"made","Ryan Gomes",39.3,67.3,26,10.7,26.7
"made","Kevin Love",25,89,0,25,5
"made","Danilo Gallinari",25,5,0,25,5
"made","Wilson Chandler",25,5,0,25,5
"made","Jonny Flynn",42.1,83.4,18,7.9,10.6
"made","Wilson Chandler",25,5,0,25,5
"made","Jonny Flynn",22.6,71.5,18,27.4,22.5
"made","Ryan Hollins",25,89,0,25,5
"made","Wilson Chandler",24.6,13.5,9,24.6,13.5
"made","Jonny Flynn",25,89,0,25,5
"made","David Lee",15,7.5,10,15,7.5
